line,start_time,end_time,text
353,"00:20:15,291","00:20:16,591",That way?
354,"00:20:16,724","00:20:18,260","There is only one way
to settle this."
355,"00:20:18,394","00:20:20,563",If that's how you want it.
356,"00:20:20,695","00:20:24,366","♪ Goola, Goola, fruity treat,
have a cocktail that is sweet ♪"
357,"00:20:24,500","00:20:26,668","♪ What's your
favorite fruit to eat? ♪"
358,"00:20:32,575","00:20:34,376",I never lose.
359,"00:20:37,913","00:20:40,715","You see,
I have a nose for directions."
360,"00:20:40,849","00:20:43,385","Must be part of the original
Goola machinery."
361,"00:20:44,019","00:20:46,922","- Let's take a look.
- Let's not and say we did."
362,"00:20:53,129","00:20:55,297","Why, no one's been here
in a fruit's age."
363,"00:20:58,033","00:20:59,368",Huh?
364,"00:20:59,502","00:21:01,237",Sir? Sir?
365,"00:21:01,370","00:21:02,837",Sir?
366,"00:21:02,972","00:21:05,074","It's a much better
view up here."
367,"00:21:05,207","00:21:07,276",You should try it.
368,"00:21:07,409","00:21:10,212","What is that?
What's all that noise?"
369,"00:21:11,779","00:21:15,117","Ha! These machines
are still working."
370,"00:21:15,251","00:21:16,218",It's impossible.
371,"00:21:16,352","00:21:17,685","They haven't been used
for ages."
372,"00:21:17,819","00:21:18,954",Unless...
373,"00:21:19,088","00:21:21,557",We found the problem!
374,"00:21:21,689","00:21:22,892",I said we could do it.
375,"00:21:23,025","00:21:25,561","- No, you didn't.
- Well, my uncle said it."
376,"00:21:25,693","00:21:28,931","Now, if we can just figure out
how to turn them off."
377,"00:21:29,632","00:21:31,467",We can save everyone.
378,"00:21:31,600","00:21:33,269","♪ We're going
to save the world ♪"
379,"00:21:33,402","00:21:35,037","♪ We're going
to save the world ♪"
380,"00:21:35,171","00:21:37,339","♪ We're going
to save the world ♪"
381,"00:21:37,473","00:21:39,807","- ♪ I'm better than Cheek ♪
- ♪ I really love this song ♪"
382,"00:21:39,942","00:21:41,076",♪ I'm better than Cheek ♪
383,"00:21:41,210","00:21:42,945","Yeah, you're right.
It's fun."
384,"00:21:43,078","00:21:45,314","♪ I'm better than
that Cheeky Monkey ♪"
385,"00:21:45,447","00:21:47,082","♪ We're going
To save the world ♪"
386,"00:21:47,216","00:21:48,683","♪ We're going
To save the world ♪"
387,"00:21:48,816","00:21:50,653",Hey!
388,"00:21:59,261","00:22:01,763",Do something!
389,"00:22:01,897","00:22:03,933","I just did
in my underwear."
390,"00:22:08,836","00:22:11,307","I'm out.
Ah, that's more like it."
391,"00:22:11,440","00:22:13,209",I hope this works.
392,"00:22:18,514","00:22:19,915","Oh, fruit."
393,"00:22:25,753","00:22:29,857","- Hoo-hoo, I got one!
- Well, me, too."
394,"00:22:29,992","00:22:32,494",Mine's bigger than yours.
395,"00:22:32,628","00:22:34,196",We're flying.
396,"00:22:41,003","00:22:42,171",We're safe.
397,"00:22:42,304","00:22:45,040","- It's a miracle!
- No thanks to you."
398,"00:22:45,174","00:22:46,675","- Me?
- Well, I'm not the one"
399,"00:22:46,808","00:22:48,444","who boogied his booty
into that lever."
400,"00:22:48,577","00:22:50,212",You pushed the button.
401,"00:22:50,346","00:22:51,480","Oh, yeah?"
402,"00:22:51,614","00:22:53,449","Well, who pulled the pin?"
403,"00:22:53,582","00:22:55,417",Right over the mulcher?
404,"00:23:05,160","00:23:06,996","- Sir?
- How's my hair?"
405,"00:23:07,129","00:23:08,897","- I'm starting to think...
- You got a comb?"
406,"00:23:09,031","00:23:11,000",Maybe we're not really saved.
407,"00:23:11,133","00:23:12,668",What are you talking about?
408,"00:23:12,800","00:23:16,338",Maybe we're captured.
409,"00:23:16,472","00:23:18,507",Who are you?
410,"00:23:18,641","00:23:21,377","You can call me Digg,
or you can call me Pig."
411,"00:23:21,510","00:23:22,745",I'll do the talking.
412,"00:23:22,878","00:23:24,446",Who are you?
413,"00:23:24,580","00:23:27,316",Ugh. We asked first.
414,"00:23:27,449","00:23:28,850",It is polite.
415,"00:23:28,984","00:23:32,354","Oh, but I insist, you go first."
416,"00:23:32,488","00:23:35,057",We're warning you.
417,"00:23:35,190","00:23:38,160","Would you...
Could you just say that again?"
418,"00:23:38,294","00:23:42,131","Don't play games with us
or you'll be sorry."
419,"00:23:42,264","00:23:44,400",Maybe they want to eat us.
420,"00:23:48,537","00:23:49,938",Will you look at that?
421,"00:23:50,072","00:23:51,540",It's a bat girl.
422,"00:23:51,674","00:23:55,911","- With a lovely bow.
- I ripped it off a bunny."
423,"00:23:56,045","00:23:57,713",You didn't?
424,"00:23:57,845","00:24:01,250","- Mm-hmm.
- What do you think you're doing?"
425,"00:24:02,217","00:24:03,919",None of your business.
426,"00:24:04,053","00:24:06,388","You're consorting
with the prisoners."
427,"00:24:06,522","00:24:07,822",And what if I am?
428,"00:24:07,956","00:24:10,426","This is supposed to be
an interrogation."
429,"00:24:10,559","00:24:12,628","Oh, well, don't let us
interrupt you."
430,"00:24:12,761","00:24:14,229",Thank you.
431,"00:24:14,363","00:24:15,898","You be sure to find out
everything she knows."
432,"00:24:16,031","00:24:17,266",You know it.
433,"00:24:17,399","00:24:20,002","Hey, don't look at me
like that."
