line,start_time,end_time,text
380,"00:16:28,071","00:16:29,948","I did come back,
but no one was there."
381,"00:16:30,032","00:16:31,909","It wasn't until I heard about
you saving the world"
382,"00:16:31,992","00:16:33,327",from the rock apocalypse
383,"00:16:33,410","00:16:35,329","that I realized
you were even still alive."
384,"00:16:35,412","00:16:36,914","Oh, that's-- That's so sweet."
385,"00:16:36,997","00:16:38,373",He realized I was still alive.
386,"00:16:38,457","00:16:39,583",Twenty years too late!
387,"00:16:39,666","00:16:41,835","Hi. Sorry. He gets hangry
if he skips breakfast."
388,"00:16:41,919","00:16:43,587",I had breakfast.
389,"00:16:43,670","00:16:45,631","It was avocado toast
with two poached eggs,"
390,"00:16:45,714","00:16:47,049","some cayenne
for a little kick."
391,"00:16:47,132","00:16:48,550","And you know what?
It was delightful."
392,"00:16:48,634","00:16:50,260","Branch,
what's going on with you?"
393,"00:16:50,344","00:16:51,929","The question
we should be asking is,"
394,"00:16:52,012","00:16:53,472",what's going on with him?
395,"00:16:53,555","00:16:55,599","I bet you he's only here
because he needs something."
396,"00:16:55,682","00:16:57,518","That's not true.
He's your brother."
397,"00:16:57,601","00:16:59,520","Branch, I'm gonna be straight
with you. I need something."
398,"00:16:59,603","00:17:00,687",And there it is.
399,"00:17:00,771","00:17:02,189","Come on, man. I'm trying here."
400,"00:17:02,272","00:17:03,440","Wait-- Wait. Hold up, Branch."
401,"00:17:04,148","00:17:05,192",It's about Floyd.
402,"00:17:05,858","00:17:06,944",What do you mean?
403,"00:17:07,027","00:17:08,362","He's in danger, man."
404,"00:17:11,073","00:17:13,407","I hadn't heard from him
since the band broke up."
405,"00:17:17,079","00:17:18,497",-Until…
406,"00:17:21,165","00:17:22,835",I got a letter from him.
407,"00:17:23,752","00:17:25,087","""Dear John Dory,"
408,"00:17:25,170","00:17:26,630",I'm being held against my will
409,"00:17:26,713","00:17:28,590","by superstars
Velvet and Veneer."
410,"00:17:28,674","00:17:32,094","Come to Mount Rageous at once
and bring our brothers."
411,"00:17:32,177","00:17:33,470","Love, Floyd."""
412,"00:17:35,681","00:17:37,474","I didn't know
where any of you were,"
413,"00:17:37,558","00:17:39,476","so I went
to Mount Rageous alone."
414,"00:17:58,579","00:18:00,497","I found where
this Velvet and Veneer"
